epoch,beta,avg_loss,avg_psnr,type,teacher forcing ratio,teacher forcing,learning_rate
172,0.2,0.16951626539230347,35.97971910437264,valid,0,False,1.0000000000000002e-07
173,0.30000000000000004,0.018604228273034096,34.367893066324214,train,0,False,1.0000000000000002e-07
173,0.30000000000000004,0.16952234506607056,35.978413725884806,valid,0,False,1.0000000000000002e-07
174,0.4,0.018894001841545105,34.36854384867351,train,0,False,1.0000000000000002e-07
174,0.4,0.1697838008403778,35.97346989945501,valid,0,False,1.0000000000000002e-07
175,0.5,0.01919367164373398,34.370959532050676,train,0,False,1.0000000000000002e-07
175,0.5,0.16938918828964233,35.98373252371347,valid,0,False,1.0000000000000002e-07
176,0.6,0.019497914239764214,34.373654322634444,train,0,False,1.0000000000000002e-07
176,0.6,0.16946840286254883,35.97975979548759,valid,0,False,1.0000000000000002e-07
177,0.7,0.019812870770692825,34.37165697536678,train,0,False,1.0000000000000002e-07
177,0.7,0.1693580597639084,35.98453510508818,valid,0,False,1.0000000000000002e-07
178,0.7999999999999999,0.0200936421751976,34.373738964449956,train,0,False,1.0000000000000002e-07
178,0.7999999999999999,0.16938157379627228,35.98141860355444,valid,0,False,1.0000000000000002e-07
179,0.8999999999999999,0.02039394900202751,34.37451289892709,train,0,False,1.0000000000000002e-07
179,0.8999999999999999,0.1690763235092163,35.98656367800763,valid,0,False,1.0000000000000002e-07
180,0.0,0.017652656883001328,34.37619509264217,train,0,False,1.0000000000000002e-07
180,0.0,0.1695856750011444,35.97890150679693,valid,0,False,1.0000000000000002e-07
181,0.1,0.017961395904421806,34.37707530950732,train,0,False,1.0000000000000002e-07
181,0.1,0.1694600135087967,35.98115444638202,valid,0,False,1.0000000000000002e-07
182,0.2,0.01825788803398609,34.37515137432468,train,0,False,1.0000000000000002e-07
182,0.2,0.16929496824741364,35.98511097275775,valid,0,False,1.0000000000000002e-07
183,0.30000000000000004,0.018550369888544083,34.378077564362556,train,0,False,1.0000000000000002e-07
183,0.30000000000000004,0.16935408115386963,35.98627707537483,valid,0,False,1.0000000000000002e-07
184,0.4,0.018859297037124634,34.378572466450386,train,0,False,1.0000000000000002e-07
184,0.4,0.16923052072525024,35.98750528053563,valid,0,False,1.0000000000000002e-07
185,0.5,0.019160015508532524,34.38096313640636,train,0,False,1.0000000000000002e-07
185,0.5,0.16954123973846436,35.98106359108832,valid,0,False,1.0000000000000002e-07
186,0.6,0.019454926252365112,34.38097064479703,train,0,False,1.0000000000000002e-07
186,0.6,0.16886480152606964,35.996872387933045,valid,0,False,1.0000000000000002e-07
187,0.7,0.01975099742412567,34.38215147424513,train,0,False,1.0000000000000002e-07
187,0.7,0.16931340098381042,35.985192843196124,valid,0,False,1.0000000000000002e-07
188,0.7999999999999999,0.020052185282111168,34.38198925838678,train,0,False,1.0000000000000002e-07
188,0.7999999999999999,0.1694728285074234,35.98418416203679,valid,0,False,1.0000000000000002e-07
189,0.8999999999999999,0.020350301638245583,34.382810883798925,train,0,False,1.0000000000000002e-07
189,0.8999999999999999,0.16909104585647583,35.98940857794781,valid,0,False,1.0000000000000002e-07
190,0.0,0.01760694943368435,34.38481704227893,train,0,False,1.0000000000000002e-07
190,0.0,0.16898466646671295,35.995098950942484,valid,0,False,1.0000000000000002e-07
191,0.1,0.017917247489094734,34.38425155475574,train,0,False,1.0000000000000002e-07
191,0.1,0.1698727309703827,35.97772500624907,valid,0,False,1.0000000000000002e-07
192,0.2,0.018203143030405045,34.38629139750493,train,0,False,1.0000000000000002e-07
192,0.2,0.16898810863494873,35.99796835834157,valid,0,False,1.0000000000000002e-07
193,0.30000000000000004,0.01851671002805233,34.38530521146713,train,0,False,1.0000000000000002e-07
193,0.30000000000000004,0.16916164755821228,35.99145114516605,valid,0,False,1.0000000000000002e-07
194,0.4,0.01881236396729946,34.3881051958146,train,0,False,1.0000000000000002e-07
194,0.4,0.16919800639152527,35.99021458891124,valid,0,False,1.0000000000000002e-07
195,0.5,0.019119100645184517,34.3883453905659,train,0,False,1.0000000000000002e-07
195,0.5,0.16930405795574188,35.98845448819935,valid,0,False,1.0000000000000002e-07
196,0.6,0.019413163885474205,34.389394804021364,train,0,False,1.0000000000000002e-07
196,0.6,0.16909967362880707,35.99172946644891,valid,0,False,1.0000000000000002e-07
197,0.7,0.01971413567662239,34.38947344511299,train,0,False,1.0000000000000002e-07
197,0.7,0.16919146478176117,35.989798040951,valid,0,False,1.0000000000000002e-07
198,0.7999999999999999,0.020009618252515793,34.38999788788826,train,0,False,1.0000000000000002e-07
198,0.7999999999999999,0.1688738763332367,35.997364256454006,valid,0,False,1.0000000000000002e-07
